"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility"
"2020-03-05","SXO   200515C1050.00","SXO","SXO","TX60",1050,"2020-05-15",0,0,0,0,0,0,2.4,0,4.4,0,0,0,0,0,0,2.4,0,2.097
"2020-03-05","SXO   200515C1060.00","SXO","SXO","TX60",1060,"2020-05-15",0,0,0,0,0,0,1.6,0,3,0,0,0,0,0,0,1.6,0,2.883
"2020-03-05","SXO   200515C1070.00","SXO","SXO","TX60",1070,"2020-05-15",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3.211
"2020-03-05","SXO   200515C1080.00","SXO","SXO","TX60",1080,"2020-05-15",0,0,0,0,0,0,0.6,0,1.3,0,0,0,0,0,0,0.6,0,3.529
"2020-03-05","SXO   200515C1090.00","SXO","SXO","TX60",1090,"2020-05-15",0,0,0,0,0,0,0.4,0,0.8,0,0,0,0,0,0,0.4,0,3.839
"2020-03-05","SXO   200515C1100.00","SXO","SXO","TX60",1100,"2020-05-15",0,0,0,0,0,0,122.6,0,108.84,0,0,0,0,0,0,122.6,0,4.141
"2020-03-05","SXO   200515C1110.00","SXO","SXO","TX60",1110,"2020-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.436
"2020-03-05","SXO   200619C950.00","SXO","SXO","TX60",950,"2020-06-19",0,0,0,0,0,0,46.1,0,56.9,0,0,0,0,0,0,46.1,0,0
"2020-03-05","SXO   200619C960.00","SXO","SXO","TX60",960,"2020-06-19",0,0,0,0,0,0,39.1,0,49.2,0,0,0,0,0,0,39.1,0,0
"2020-03-05","SXO   200619C970.00","SXO","SXO","TX60",970,"2020-06-19",0,0,0,0,0,0,32.7,0,42,0,0,0,0,0,0,32.7,0,0
"2020-03-05","SXO   200619C980.00","SXO","SXO","TX60",980,"2020-06-19",0,0,0,0,0,0,27,0,35.4,0,0,0,0,0,0,27,0,0
"2020-03-05","SXO   200619C990.00","SXO","SXO","TX60",990,"2020-06-19",0,0,0,0,0,0,22,0,29.5,0,0,0,0,0,0,22,0,0
"2020-03-05","SXO   200619C1000.00","SXO","SXO","TX60",1000,"2020-06-19",0,0,0,0,0,0,17.6,0,24.2,0,0,0,0,0,0,17.6,0,0.293
"2020-03-05","SXO   200619C1010.00","SXO","SXO","TX60",1010,"2020-06-19",0,0,0,0,0,0,13.9,0,19.6,0,0,0,0,0,0,13.9,0,0.673
"2020-03-05","SXO   200619C1020.00","SXO","SXO","TX60",1020,"2020-06-19",0,0,0,0,0,0,10.9,0,15.7,0,0,0,0,0,0,10.9,0,0.96
"2020-03-05","SXO   200619C1030.00","SXO","SXO","TX60",1030,"2020-06-19",0,0,0,0,0,0,8.3,0,12.3,0,0,0,0,0,0,8.3,0,1.232
"2020-03-05","SXO   200619C1040.00","SXO","SXO","TX60",1040,"2020-06-19",0,0,0,0,0,0,6.3,0,9.6,0,0,0,0,0,0,6.3,0,1.494
"2020-03-05","SXO   200619C1050.00","SXO","SXO","TX60",1050,"2020-06-19",0,0,0,0,0,0,4.7,0,7.3,0,0,0,0,0,0,4.7,0,1.747
"2020-03-05","SXO   200619C1060.00","SXO","SXO","TX60",1060,"2020-06-19",0,0,0,0,0,0,3.4,0,5.5,0,0,0,0,0,0,3.4,0,1.992
"2020-03-05","SXO   200619C1070.00","SXO","SXO","TX60",1070,"2020-06-19",0,0,0,0,0,0,2.5,0,4.1,0,0,0,0,0,0,2.5,0,2.231
"2020-03-05","SXO   200619C1080.00","SXO","SXO","TX60",1080,"2020-06-19",0,0,0,0,0,0,1.7,0,3,0,0,0,0,0,0,1.7,0,2.464
"2020-03-05","SXO   200619C1090.00","SXO","SXO","TX60",1090,"2020-06-19",0,0,0,0,0,0,1.2,0,2.1,0,0,0,0,0,0,1.2,0,3.242
"2020-03-05","SXO   200619C1100.00","SXO","SXO","TX60",1100,"2020-06-19",0,0,0,0,0,0,122.6,0,108.84,0,0,0,0,0,0,122.6,0,3.5
"2020-03-05","SXO   200717C990.00","SXO","SXO","TX60",990,"2020-07-17",0,0,0,0,0,0,22,0,29.5,0,0,0,0,0,0,22,0,0
"2020-03-05","SXO   200717C1000.00","SXO","SXO","TX60",1000,"2020-07-17",0,0,0,0,0,0,17.6,0,24.2,0,0,0,0,0,0,17.6,0,0.244
"2020-03-05","SXO   200717C1010.00","SXO","SXO","TX60",1010,"2020-07-17",0,0,0,0,0,0,13.9,0,19.6,0,0,0,0,0,0,13.9,0,0.589
"2020-03-05","SXO   200717C1020.00","SXO","SXO","TX60",1020,"2020-07-17",0,0,0,0,0,0,10.9,0,15.7,0,0,0,0,0,0,10.9,0,0.85
"2020-03-05","SXO   200717C1030.00","SXO","SXO","TX60",1030,"2020-07-17",0,0,0,0,0,0,8.3,0,12.3,0,0,0,0,0,0,8.3,0,1.098
"2020-03-05","SXO   200717C1040.00","SXO","SXO","TX60",1040,"2020-07-17",0,0,0,0,0,0,6.3,0,9.6,0,0,0,0,0,0,6.3,0,1.336
"2020-03-05","SXO   200717C1050.00","SXO","SXO","TX60",1050,"2020-07-17",0,0,0,0,0,0,4.7,0,7.3,0,0,0,0,0,0,4.7,0,1.566
"2020-03-05","SXO   200717C1060.00","SXO","SXO","TX60",1060,"2020-07-17",0,0,0,0,0,0,3.4,0,5.5,0,0,0,0,0,0,3.4,0,1.789
"2020-03-05","SXO   200717C1070.00","SXO","SXO","TX60",1070,"2020-07-17",0,0,0,0,0,0,2.5,0,4.1,0,0,0,0,0,0,2.5,0,2.005
"2020-03-05","SXO   200717C1080.00","SXO","SXO","TX60",1080,"2020-07-17",0,0,0,0,0,0,1.7,0,3,0,0,0,0,0,0,1.7,0,2.217
"2020-03-05","SXO   200717C1090.00","SXO","SXO","TX60",1090,"2020-07-17",0,0,0,0,0,0,1.2,0,2.1,0,0,0,0,0,0,1.2,0,2.423
"2020-03-05","SXO   200717C1100.00","SXO","SXO","TX60",1100,"2020-07-17",0,0,0,0,0,0,122.6,0,108.84,0,0,0,0,0,0,122.6,0,2.625
"2020-03-05","SXO   200717C1110.00","SXO","SXO","TX60",1110,"2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.399
"2020-03-05","SXO   200717C1120.00","SXO","SXO","TX60",1120,"2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.623
"2020-03-05","SXO   200717C1130.00","SXO","SXO","TX60",1130,"2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.843
"2020-03-05","SXO   200320P815.00","SXO","SXO","TX60",815,"2020-03-20",1,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,1083,24.45
"2020-03-05","SXO   200320P960.00","SXO","SXO","TX60",960,"2020-03-20",1,0,0,0,0,0,1.1,0,0.3,0,0,0,0,0,0,1.1,0,3.616
"2020-03-05","SXO   200320P970.00","SXO","SXO","TX60",970,"2020-03-20",1,0,0,0,0,0,2.6,0,0.9,0,0,0,0,0,0,2.6,100,2.306
"2020-03-05","SXO   200320P980.00","SXO","SXO","TX60",980,"2020-03-20",1,0,0,0,0,0,5.5,0,2.2,0,0,0,0,0,0,5.5,0,1.059
"2020-03-05","SXO   200320P990.00","SXO","SXO","TX60",990,"2020-03-20",1,0,0,0,0,0,10.1,0,4.6,0,0,0,0,0,0,10.1,0,0
"2020-03-05","SXO   200320P1000.00","SXO","SXO","TX60",1000,"2020-03-20",1,0,0,0,0,0,16.5,0,8.6,0,0,0,0,0,0,16.5,200,0
"2020-03-05","SXO   200320P1010.00","SXO","SXO","TX60",1010,"2020-03-20",1,0,0,0,0,0,24.4,0,14.3,0,0,0,0,0,0,24.4,0,0
"2020-03-05","SXO   200320P1020.00","SXO","SXO","TX60",1020,"2020-03-20",1,0,0,0,0,0,33.3,0,21.6,0,0,0,0,0,0,33.3,1020,0
"2020-03-05","SXO   200320P1030.00","SXO","SXO","TX60",1030,"2020-03-20",1,0,0,0,0,0,42.8,0,30,0,0,0,0,0,0,42.8,0,0
"2020-03-05","SXO   200320P1040.00","SXO","SXO","TX60",1040,"2020-03-20",1,0,0,0,0,0,52.6,0,39.3,0,0,0,0,0,0,52.6,0,0
"2020-03-05","SXO   200320P1050.00","SXO","SXO","TX60",1050,"2020-03-20",1,0,0,0,0,0,62.6,0,49,0,0,0,0,0,0,62.6,0,0
"2020-03-05","SXO   200320P1060.00","SXO","SXO","TX60",1060,"2020-03-20",1,0,0,0,0,0,72.6,0,58.84,0,0,0,0,0,0,72.6,0,0
"2020-03-05","SXO   200320P1070.00","SXO","SXO","TX60",1070,"2020-03-20",1,0,0,0,0,0,82.6,0,68.84,0,0,0,0,0,0,82.6,0,0
"2020-03-05","SXO   200320P1080.00","SXO","SXO","TX60",1080,"2020-03-20",1,0,0,0,0,0,92.6,0,78.84,0,0,0,0,0,0,92.6,0,0
"2020-03-05","SXO   200320P1090.00","SXO","SXO","TX60",1090,"2020-03-20",1,0,0,0,0,0,102.6,0,88.84,0,0,0,0,0,0,102.6,0,0
"2020-03-05","SXO   200320P1100.00","SXO","SXO","TX60",1100,"2020-03-20",1,0,0,0,0,0,112.6,0,98.84,0,0,0,0,0,0,112.6,0,0
"2020-03-05","SXO   200417P970.00","SXO","SXO","TX60",970,"2020-04-17",1,0,0,0,0,0,7.6,0,4.3,0,0,0,0,0,0,7.6,0,1.427
"2020-03-05","SXO   200417P980.00","SXO","SXO","TX60",980,"2020-04-17",1,0,0,0,0,0,11.4,0,6.8,0,0,0,0,0,0,11.4,0,0.69
"2020-03-05","SXO   200417P990.00","SXO","SXO","TX60",990,"2020-04-17",1,0,0,0,0,0,16.2,0,10.2,0,0,0,0,0,0,16.2,0,0
"2020-03-05","SXO   200417P1000.00","SXO","SXO","TX60",1000,"2020-04-17",1,0,0,0,0,0,22.1,0,14.6,0,0,0,0,0,0,22.1,0,0
"2020-03-05","SXO   200417P1010.00","SXO","SXO","TX60",1010,"2020-04-17",1,0,0,0,0,0,28.9,0,20.1,0,0,0,0,0,0,28.9,0,0
"2020-03-05","SXO   200417P1020.00","SXO","SXO","TX60",1020,"2020-04-17",1,0,0,0,0,0,36.6,0,26.6,0,0,0,0,0,0,36.6,0,0
"2020-03-05","SXO   200417P1030.00","SXO","SXO","TX60",1030,"2020-04-17",1,0,0,0,0,0,45,0,33.9,0,0,0,0,0,0,45,0,0
"2020-03-05","SXO   200417P1040.00","SXO","SXO","TX60",1040,"2020-04-17",1,0,0,0,0,0,54,0,42,0,0,0,0,0,0,54,0,0
"2020-03-05","SXO   200417P1050.00","SXO","SXO","TX60",1050,"2020-04-17",1,0,0,0,0,0,63.3,0,50.7,0,0,0,0,0,0,63.3,0,0
"2020-03-05","SXO   200417P1060.00","SXO","SXO","TX60",1060,"2020-04-17",1,0,0,0,0,0,72.9,0,59.9,0,0,0,0,0,0,72.9,0,0
"2020-03-05","SXO   200417P1070.00","SXO","SXO","TX60",1070,"2020-04-17",1,0,0,0,0,0,82.7,0,69.3,0,0,0,0,0,0,82.7,175,0
"2020-03-05","SXO   200417P1080.00","SXO","SXO","TX60",1080,"2020-04-17",1,0,0,0,0,0,92.6,0,79,0,0,0,0,0,0,92.6,0,0
"2020-03-05","SXO   200417P1090.00","SXO","SXO","TX60",1090,"2020-04-17",1,0,0,0,0,0,102.6,0,88.84,0,0,0,0,0,0,102.6,0,0
"2020-03-05","SXO   200417P1100.00","SXO","SXO","TX60",1100,"2020-04-17",1,0,0,0,0,0,112.6,0,98.84,0,0,0,0,0,0,112.6,0,0
"2020-03-05","SXO   200417P1110.00","SXO","SXO","TX60",1110,"2020-04-17",1,0,0,0,0,0,112.6,0,98.84,0,0,0,0,0,0,112.6,0,0
"2020-03-05","SXO   200515P970.00","SXO","SXO","TX60",970,"2020-05-15",1,0,0,0,0,0,11.5,0,7.5,0,0,0,0,0,0,11.5,0,1.161
"2020-03-05","SXO   200515P980.00","SXO","SXO","TX60",980,"2020-05-15",1,0,0,0,0,0,15.5,0,10.5,0,0,0,0,0,0,15.5,0,0.586
"2020-03-05","SXO   200515P990.00","SXO","SXO","TX60",990,"2020-05-15",1,0,0,0,0,0,20.4,0,14.3,0,0,0,0,0,0,20.4,0,0
"2020-03-05","SXO   200515P1000.00","SXO","SXO","TX60",1000,"2020-05-15",1,0,0,0,0,0,26.1,0,18.9,0,0,0,0,0,0,26.1,0,0
"2020-03-05","SXO   200515P1010.00","SXO","SXO","TX60",1010,"2020-05-15",1,0,0,0,0,0,32.6,0,24.2,0,0,0,0,0,0,32.6,0,0
"2020-03-05","SXO   200515P1020.00","SXO","SXO","TX60",1020,"2020-05-15",1,0,0,0,0,0,39.8,0,30.4,0,0,0,0,0,0,39.8,0,0
"2020-03-05","SXO   200515P1030.00","SXO","SXO","TX60",1030,"2020-05-15",1,0,0,0,0,0,47.6,0,37.3,0,0,0,0,0,0,47.6,0,0
"2020-03-05","SXO   200515P1040.00","SXO","SXO","TX60",1040,"2020-05-15",1,0,0,0,0,0,56,0,44.9,0,0,0,0,0,0,56,0,0
"2020-03-05","SXO   200515P1050.00","SXO","SXO","TX60",1050,"2020-05-15",1,0,0,0,0,0,64.8,0,53,0,0,0,0,0,0,64.8,0,0
"2020-03-05","SXO   200515P1060.00","SXO","SXO","TX60",1060,"2020-05-15",1,0,0,0,0,0,73.9,0,61.6,0,0,0,0,0,0,73.9,0,0
"2020-03-05","SXO   200515P1070.00","SXO","SXO","TX60",1070,"2020-05-15",1,0,0,0,0,0,83.3,0,70.6,0,0,0,0,0,0,83.3,0,0
"2020-03-05","SXO   200515P1080.00","SXO","SXO","TX60",1080,"2020-05-15",1,0,0,0,0,0,92.9,0,79.9,0,0,0,0,0,0,92.9,0,0
"2020-03-05","SXO   200515P1090.00","SXO","SXO","TX60",1090,"2020-05-15",1,0,0,0,0,0,102.6,0,89.4,0,0,0,0,0,0,102.6,0,0
"2020-03-05","SXO   200515P1100.00","SXO","SXO","TX60",1100,"2020-05-15",1,0,0,0,0,0,112.6,0,99,0,0,0,0,0,0,112.6,0,0
"2020-03-05","SXO   200515P1110.00","SXO","SXO","TX60",1110,"2020-05-15",1,0,0,0,0,0,112.6,0,99,0,0,0,0,0,0,112.6,0,0
"2020-03-05","SXO   200619P950.00","SXO","SXO","TX60",950,"2020-06-19",1,0,0,8.45,0,1,8.9,0,6,0,0,0,0,0,0,8.9,6,8.427
"2020-03-05","SXO   200619P960.00","SXO","SXO","TX60",960,"2020-06-19",1,0,0,0,0,0,11.8,0,8.2,0,0,0,0,0,0,11.8,0,1.495
"2020-03-05","SXO   200619P970.00","SXO","SXO","TX60",970,"2020-06-19",1,0,0,0,0,0,15.4,0,11,0,0,0,0,0,0,15.4,0,1.002
"2020-03-05","SXO   200619P980.00","SXO","SXO","TX60",980,"2020-06-19",1,0,0,0,0,0,19.6,0,14.4,0,0,0,0,0,0,19.6,0,0.531
"2020-03-05","SXO   200619P990.00","SXO","SXO","TX60",990,"2020-06-19",1,0,0,0,0,0,24.6,0,18.4,0,0,0,0,0,0,24.6,0,0.04
"2020-03-05","SXO   200619P1000.00","SXO","SXO","TX60",1000,"2020-06-19",1,0,0,0,0,0,30.2,0,23.1,0,0,0,0,0,0,30.2,0,0
"2020-03-05","SXO   200619P1010.00","SXO","SXO","TX60",1010,"2020-06-19",1,0,0,0,0,0,36.4,0,28.4,0,0,0,0,0,0,36.4,0,0
"2020-03-05","SXO   200619P1020.00","SXO","SXO","TX60",1020,"2020-06-19",1,0,0,0,0,0,43.3,0,34.4,0,0,0,0,0,0,43.3,0,0
"2020-03-05","SXO   200619P1030.00","SXO","SXO","TX60",1030,"2020-06-19",1,0,0,0,0,0,50.7,0,41,0,0,0,0,0,0,50.7,0,0
"2020-03-05","SXO   200619P1040.00","SXO","SXO","TX60",1040,"2020-06-19",1,0,0,0,0,0,58.6,0,48.2,0,0,0,0,0,0,58.6,0,0
"2020-03-05","SXO   200619P1050.00","SXO","SXO","TX60",1050,"2020-06-19",1,0,0,0,0,0,66.9,0,55.9,0,0,0,0,0,0,66.9,0,0
"2020-03-05","SXO   200619P1060.00","SXO","SXO","TX60",1060,"2020-06-19",1,0,0,0,0,0,75.6,0,64,0,0,0,0,0,0,75.6,0,0
"2020-03-05","SXO   200619P1070.00","SXO","SXO","TX60",1070,"2020-06-19",1,0,0,0,0,0,84.6,0,72.6,0,0,0,0,0,0,84.6,0,0
"2020-03-05","SXO   200619P1080.00","SXO","SXO","TX60",1080,"2020-06-19",1,0,0,0,0,0,93.9,0,81.4,0,0,0,0,0,0,93.9,0,0
"2020-03-05","SXO   200619P1090.00","SXO","SXO","TX60",1090,"2020-06-19",1,0,0,0,0,0,103.3,0,90.5,0,0,0,0,0,0,103.3,0,0
"2020-03-05","SXO   200619P1100.00","SXO","SXO","TX60",1100,"2020-06-19",1,0,0,0,0,0,112.9,0,99.8,0,0,0,0,0,0,112.9,0,0
"2020-03-05","SXO   200717P990.00","SXO","SXO","TX60",990,"2020-07-17",1,0,0,0,0,0,24.6,0,18.4,0,0,0,0,0,0,24.6,0,0.077
"2020-03-05","SXO   200717P1000.00","SXO","SXO","TX60",1000,"2020-07-17",1,0,0,0,0,0,30.2,0,23.1,0,0,0,0,0,0,30.2,0,0
"2020-03-05","SXO   200717P1010.00","SXO","SXO","TX60",1010,"2020-07-17",1,0,0,0,0,0,36.4,0,28.4,0,0,0,0,0,0,36.4,0,0
"2020-03-05","SXO   200717P1020.00","SXO","SXO","TX60",1020,"2020-07-17",1,0,0,0,0,0,43.3,0,34.4,0,0,0,0,0,0,43.3,0,0
"2020-03-05","SXO   200717P1030.00","SXO","SXO","TX60",1030,"2020-07-17",1,0,0,0,0,0,50.7,0,41,0,0,0,0,0,0,50.7,0,0
"2020-03-05","SXO   200717P1040.00","SXO","SXO","TX60",1040,"2020-07-17",1,0,0,0,0,0,58.6,0,48.2,0,0,0,0,0,0,58.6,0,0
"2020-03-05","SXO   200717P1050.00","SXO","SXO","TX60",1050,"2020-07-17",1,0,0,0,0,0,66.9,0,55.9,0,0,0,0,0,0,66.9,0,0
"2020-03-05","SXO   200717P1060.00","SXO","SXO","TX60",1060,"2020-07-17",1,0,0,0,0,0,75.6,0,64,0,0,0,0,0,0,75.6,0,0
"2020-03-05","SXO   200717P1070.00","SXO","SXO","TX60",1070,"2020-07-17",1,0,0,0,0,0,84.6,0,72.6,0,0,0,0,0,0,84.6,0,0
"2020-03-05","SXO   200717P1080.00","SXO","SXO","TX60",1080,"2020-07-17",1,0,0,0,0,0,93.9,0,81.4,0,0,0,0,0,0,93.9,0,0
"2020-03-05","SXO   200717P1090.00","SXO","SXO","TX60",1090,"2020-07-17",1,0,0,0,0,0,103.3,0,90.5,0,0,0,0,0,0,103.3,0,0
"2020-03-05","SXO   200717P1100.00","SXO","SXO","TX60",1100,"2020-07-17",1,0,0,0,0,0,112.9,0,99.8,0,0,0,0,0,0,112.9,0,0
"2020-03-05","SXO   200717P1110.00","SXO","SXO","TX60",1110,"2020-07-17",1,0,0,0,0,0,112.9,0,99.8,0,0,0,0,0,0,112.9,0,0
"2020-03-05","SXO   200717P1120.00","SXO","SXO","TX60",1120,"2020-07-17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-05","SXO   200717P1130.00","SXO","SXO","TX60",1130,"2020-07-17",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2020-03-06","SXO   200320C815.00","SXO","SXO","TX60",815,"2020-03-20",0,0,0,0,0,0,150.4,0,172.3,0,0,0,0,0,0,150.4,0,0
"2020-03-06","SXO   200320C960.00","SXO","SXO","TX60",960,"2020-03-20",0,0,0,0,0,0,11.3,0,28.5,0,0,0,0,0,0,11.3,0,0
"2020-03-06","SXO   200320C970.00","SXO","SXO","TX60",970,"2020-03-20",0,0,0,0,0,0,6.3,0,20,0,0,0,0,0,0,6.3,0,0.422
"2020-03-06","SXO   200320C980.00","SXO","SXO","TX60",980,"2020-03-20",0,0,0,0,0,0,3,0,12.9,0,0,0,0,0,0,3,0,1.221
"2020-03-06","SXO   200320C990.00","SXO","SXO","TX60",990,"2020-03-20",0,0,0,0,0,0,1.3,0,7.6,0,0,0,0,0,0,1.3,0,2.351
"2020-03-06","SXO   200320C1000.00","SXO","SXO","TX60",1000,"2020-03-20",0,0,0,0,0,0,0.5,0,3.9,0,0,0,0,0,0,0.5,0,3.141
"2020-03-06","SXO   200320C1010.00","SXO","SXO","TX60",1010,"2020-03-20",0,0,0,0,0,0,0.1,0,1.8,0,0,0,0,0,0,0.1,0,3.889
"2020-03-06","SXO   200320C1020.00","SXO","SXO","TX60",1020,"2020-03-20",0,0,0,0,0,0,0.1,0,0.7,0,0,0,0,0,0,0.1,0,4.602
"2020-03-06","SXO   200320C1030.00","SXO","SXO","TX60",1030,"2020-03-20",0,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0.1,0,5.286
"2020-03-06","SXO   200320C1040.00","SXO","SXO","TX60",1040,"2020-03-20",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,5.945
"2020-03-06","SXO   200320C1050.00","SXO","SXO","TX60",1050,"2020-03-20",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,6.579
"2020-03-06","SXO   200320C1060.00","SXO","SXO","TX60",1060,"2020-03-20",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,8.662
"2020-03-06","SXO   200320C1070.00","SXO","SXO","TX60",1070,"2020-03-20",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,9.339
"2020-03-06","SXO   200320C1080.00","SXO","SXO","TX60",1080,"2020-03-20",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,9.991
"2020-03-06","SXO   200320C1090.00","SXO","SXO","TX60",1090,"2020-03-20",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,10.62
"2020-03-06","SXO   200320C1100.00","SXO","SXO","TX60",1100,"2020-03-20",0,0,0,0,0,0,144.45,0,122.6,0,0,0,0,0,0,144.45,0,11.227
"2020-03-06","SXO   200417C970.00","SXO","SXO","TX60",970,"2020-04-17",0,0,0,0,0,0,12.3,0,25,0,0,0,0,0,0,12.3,0,0.187
"2020-03-06","SXO   200417C980.00","SXO","SXO","TX60",980,"2020-04-17",0,0,0,0,0,0,8.4,0,18.8,0,0,0,0,0,0,8.4,0,0.738
"2020-03-06","SXO   200417C990.00","SXO","SXO","TX60",990,"2020-04-17",0,0,0,0,0,0,5.5,0,13.6,0,0,0,0,0,0,5.5,0,1.189
"2020-03-06","SXO   200417C1000.00","SXO","SXO","TX60",1000,"2020-04-17",0,0,0,0,0,0,3.4,0,9.5,0,0,0,0,0,0,3.4,0,1.613
"2020-03-06","SXO   200417C1010.00","SXO","SXO","TX60",1010,"2020-04-17",0,0,0,0,0,0,2,0,6.4,0,0,0,0,0,0,2,0,2.447
"2020-03-06","SXO   200417C1020.00","SXO","SXO","TX60",1020,"2020-04-17",0,0,0,0,0,0,1.2,0,4.1,0,0,0,0,0,0,1.2,0,2.901
"2020-03-06","SXO   200417C1030.00","SXO","SXO","TX60",1030,"2020-04-17",0,0,0,0,0,0,0.6,0,2.5,0,0,0,0,0,0,0.6,0,3.339
"2020-03-06","SXO   200417C1040.00","SXO","SXO","TX60",1040,"2020-04-17",0,0,0,0,0,0,0.3,0,1.5,0,0,0,0,0,0,0.3,0,3.761
"2020-03-06","SXO   200417C1050.00","SXO","SXO","TX60",1050,"2020-04-17",0,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0.2,0,4.171
"2020-03-06","SXO   200417C1060.00","SXO","SXO","TX60",1060,"2020-04-17",0,0,0,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0.1,0,4.568
"2020-03-06","SXO   200417C1070.00","SXO","SXO","TX60",1070,"2020-04-17",0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0.1,0,4.954
"2020-03-06","SXO   200417C1080.00","SXO","SXO","TX60",1080,"2020-04-17",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,5.331
"2020-03-06","SXO   200417C1090.00","SXO","SXO","TX60",1090,"2020-04-17",0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0,5.697
"2020-03-06","SXO   200417C1100.00","SXO","SXO","TX60",1100,"2020-04-17",0,0,0,0,0,0,144.45,0,122.6,0,0,0,0,0,0,144.45,0,6.055
"2020-03-06","SXO   200417C1110.00","SXO","SXO","TX60",1110,"2020-04-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.404
"2020-03-06","SXO   200515C970.00","SXO","SXO","TX60",970,"2020-05-15",0,0,0,0,0,0,16.4,0,28.8,0,0,0,0,0,0,16.4,0,0.128
"2020-03-06","SXO   200515C980.00","SXO","SXO","TX60",980,"2020-05-15",0,0,0,0,0,0,12.3,0,22.9,0,0,0,0,0,0,12.3,0,0.574
"2020-03-06","SXO   200515C990.00","SXO","SXO","TX60",990,"2020-05-15",0,0,0,0,0,0,9,0,17.8,0,0,0,0,0,0,9,0,0.939
"2020-03-06","SXO   200515C1000.00","SXO","SXO","TX60",1000,"2020-05-15",0,0,0,0,0,0,6.4,0,13.5,0,0,0,0,0,0,6.4,0,1.281
"2020-03-06","SXO   200515C1010.00","SXO","SXO","TX60",1010,"2020-05-15",0,0,0,0,0,0,4.5,0,10.1,0,0,0,0,0,0,4.5,0,1.607
"2020-03-06","SXO   200515C1020.00","SXO","SXO","TX60",1020,"2020-05-15",0,0,0,0,0,0,3,0,7.3,0,0,0,0,0,0,3,0,1.921
"2020-03-06","SXO   200515C1030.00","SXO","SXO","TX60",1030,"2020-05-15",0,0,0,0,0,0,2,0,5.2,0,0,0,0,0,0,2,0,2.694
"2020-03-06","SXO   200515C1040.00","SXO","SXO","TX60",1040,"2020-05-15",0,0,0,0,0,0,1.3,0,3.6,0,0,0,0,0,0,1.3,0,3.038
"2020-03-06","SXO   200515C1050.00","SXO","SXO","TX60",1050,"2020-05-15",0,0,0,0,0,0,0.8,0,2.4,0,0,0,0,0,0,0.8,0,3.371
"2020-03-06","SXO   200515C1060.00","SXO","SXO","TX60",1060,"2020-05-15",0,0,0,0,0,0,0.5,0,1.6,0,0,0,0,0,0,0.5,0,3.694
"2020-03-06","SXO   200515C1070.00","SXO","SXO","TX60",1070,"2020-05-15",0,0,0,0,0,0,0.3,0,1,0,0,0,0,0,0,0.3,0,4.009
"2020-03-06","SXO   200515C1080.00","SXO","SXO","TX60",1080,"2020-05-15",0,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0.2,0,4.317
"2020-03-06","SXO   200515C1090.00","SXO","SXO","TX60",1090,"2020-05-15",0,0,0,0,0,0,0.1,0,0.4,0,0,0,0,0,0,0.1,0,4.616
"2020-03-06","SXO   200515C1100.00","SXO","SXO","TX60",1100,"2020-05-15",0,0,0,0,0,0,144.45,0,122.6,0,0,0,0,0,0,144.45,0,4.909
"2020-03-06","SXO   200515C1110.00","SXO","SXO","TX60",1110,"2020-05-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.195
"2020-03-06","SXO   200619C950.00","SXO","SXO","TX60",950,"2020-06-19",0,0,0,0,0,0,31,0,46.1,0,0,0,0,0,0,31,0,0
"2020-03-06","SXO   200619C960.00","SXO","SXO","TX60",960,"2020-06-19",0,0,0,0,0,0,25.4,0,39.1,0,0,0,0,0,0,25.4,0,0
